id,Y
230,10853.236
231,3613.7625
232,18800.752
233,5547.7524
234,13087.9375
235,11177.599
236,26684.928
237,6054.355
238,4684.2573
239,5857.102
240,16337.563
241,13220.344
242,20015.574
243,9203.072
244,8378.988
245,20932.164
246,34408.4
247,23290.957
248,16638.027
249,3194.2842
250,26362.209
251,10947.447
252,11578.381
253,3281.1887
254,10259.778
255,19541.135
256,13008.417
257,40450.332
258,11322.362
259,12071.454
260,13689.977
261,21181.686
262,11426.234
263,4217.5796
264,20617.908
265,6658.9634
266,18738.062
267,8501.121
268,22410.023
269,13289.571
270,29292.418
271,14055.167
272,10208.933
273,15780.438
274,34258.4
275,6497.666
276,1809.2888
277,6889.042
278,5757.4873
279,7383.08
280,30982.184
281,5103.4136
282,10334.26
283,19613.898
284,8165.17
285,39251.305
286,23102.05
287,1860.2527
288,31580.53
289,16456.996
290,7484.3203
291,31616.059
292,41427.46
293,31016.035
294,3581.4583
295,9766.997
296,15789.742
297,12452.917
298,7949.707
299,3217.9634
300,16660.242
301,10466.306
302,21255.469
303,19273.883
304,32738.248
305,22347.51
306,22425.738
307,13197.315
308,14327.166
309,19978.672
310,17020.025
311,5960.1113
312,9950.064
313,9846.613
314,12683.54
315,12915.2295
316,6382.7856
317,4735.2783
318,8284.345
319,28124.193
320,15876.4795
321,26304.02
322,15370.761
323,6892.453
324,4841.552
325,31923.592
326,46175.082
327,10327.993
328,4562.9785
329,6791.4336
330,13940.901
331,14180.267
332,22305.668
333,5423.813
334,30530.879
335,12424.528
336,3493.4983
337,10660.923
338,40182.836
339,10822.742
340,33688.742
341,25083.44
342,14543.02
343,20574.398
344,9442.68
345,4265.785
346,26724.582
347,21485.695
348,2002.5892
349,9397.684
350,21909.273
351,22647.248
352,19126.438
353,1914.4207
354,4382.296
355,4680.081
356,14795.446
357,14112.563
358,17679.594
359,30240.887
360,5200.3975
361,5109.7363
362,6386.9634
363,3454.9014
364,10159.2295
365,13918.82
366,20606.152
367,7300.9653
368,37283.316
369,21405.725
370,15633.095
371,19904.137
372,8896.893
373,13473.014
374,25102.68
375,9501.909
376,1882.8248
377,19752.965
378,5096.083
379,16867.06
380,15223.147
381,14575.026
382,17764.355
383,7493.442
384,39710.062
385,4339.3384
386,12637.028
387,15487.852
388,18625.352
389,3973.5024
390,11207.798
391,9583.459
392,5609.7227
393,30954.215
394,16505.52
395,2892.3271
396,13598.028
397,13393.019
398,17104.791
399,28572.496
400,5077.8726
401,26928.775
402,3583.4473
403,19843.408
404,8686.456
405,23438.896
406,12494.914
407,16100.204
408,26021.691
409,3352.9153
410,20958.473
411,10903.369
412,18613.986
413,21842.928
414,11466.683
415,23626.928
416,18565.656
417,26885.074
418,12508.292
419,7901.1167
420,5013.085
421,9305.14
422,13370.453
423,17044.213
424,5980.7095
425,6670.2974
426,27438.11
427,22731.186
428,14968.806
429,13756.111
430,27428.299
431,22735.197
432,26544.688
433,9133.746
434,29337.598
435,40766.117
436,14484.84
437,1614.526
438,35228.426
439,5357.345
440,20993.723
441,13823.226
442,38515.27
443,13451.29
444,5197.8086
445,7268.545
446,7260.7915
447,2204.8787
448,8901.705
449,19116.225
450,9047.519
451,3725.7732
452,9683.591
453,15518.414
454,5633.4556
455,22753.895
456,16392.05
457,21860.768
458,7959.654
459,16059.1045
460,3911.4844
461,21995.07
462,11683.899
463,14015.184
464,12227.853
465,10441.062
466,5511.817
467,41972.37
468,18855.268
469,8730.927
470,17065.115
471,22973.627
472,22187.596
473,11693.241
474,9572.021
475,6162.0903
476,31910.99
477,28916.04
478,19492.2
479,9141.537
480,4454.7466
481,27915.143
482,4025.518
483,32462.256
484,32605.635
485,24674.482
486,3959.3254
487,22716.361
488,8905.085
489,8839.57
490,12097.433
491,19161.164
492,5233.8784
493,1213.783
494,37336.44
495,20076.486
496,4574.135
497,16583.166
498,40804.16
499,14972.775
500,4382.994
501,23935.97
502,27698.664
503,4810.9375
504,9339.425
505,4899.854
506,13269.433
507,9006.047
508,17111.139
509,19649.979
510,17606.885
511,15131.246
512,14852.239
513,14042.934
514,33939.863
515,31995.098
516,35238.305
517,31880.814
518,10060.012
519,15734.932
520,37880.61
521,13795.936
522,12963.557
523,26176.688
524,25227.145
525,21588.705
526,14719.695
527,27406.936
528,22430.016
529,7336.9795
530,17364.443
531,2244.2642
532,47610.797
533,16272.95
534,3699.3076
535,37162.76
536,19514.502
537,27470.918
538,5144.1055
539,16985.744
540,10896.976
541,6426.464
542,28587.924
543,13036.225
544,8364.567
545,12842.856
546,42359.06
547,29777.453
548,35381.355
549,3125.014
550,36822.312
551,4639.084
552,12183.174
553,8231.746
554,4080.6775
555,19298.438
556,5497.32
557,2157.8584
558,9499.408
559,9309.951
560,9099.426
561,33777.473
562,7327.748
563,6279.3325
564,26814.143
565,7381.6646
566,27188.018
567,14100.509
568,8915.198
569,30285.826
570,11412.457
571,3778.9456
572,25649.662
573,5632.929
574,11596.328
575,27311.879
576,16917.326
577,22411.264
578,39350.22
579,24050.154
580,11369.337
581,12096.395
582,2765.5251
583,6400.795
584,3594.3616
585,40140.36
586,5915.945
587,4974.1504
588,12670.458
589,9345.431
590,17445.0
591,4122.2153
592,4454.3086
593,20257.512
594,11743.009
595,29378.307
596,16118.518
597,8834.319
598,19620.857
599,31194.172
600,5988.6157
601,14118.636
602,35569.87
603,29425.697
604,8303.068
605,2102.7964
606,4614.4395
607,25128.357
608,13553.436
609,24717.514
610,31410.848
611,14174.669
612,12279.685
613,9549.589
614,4855.4727
615,36098.207
616,19122.99
617,3929.87
618,26189.148
619,2689.2192
620,10397.951
621,40048.816
622,26854.834
623,6414.4976
624,8002.595
625,4829.6514
626,15717.293
627,40361.47
628,21084.137
629,24372.008
630,13720.394
631,7079.6626
632,7101.6226
633,18217.451
634,30220.273
635,28215.645
636,6649.8867
637,2977.997
638,12189.822
639,5027.7
640,9780.169
641,16050.27
642,15161.394
643,13949.174
644,6064.3306
645,24446.2
646,10040.036
647,5816.4995
648,13555.35
649,1749.0032
650,6962.3726
651,6572.1885
652,39247.375
653,22475.135
654,11303.222
655,6093.054
656,11204.453
657,8017.99
658,5017.5195
659,34842.336
660,19918.95
661,36406.188
662,20650.535
663,4898.237
664,34922.477
665,23379.332
666,2785.6282
667,3775.0977
668,13242.934
669,5559.799
670,7323.87
671,31551.357
672,7539.799
673,12510.75
674,18917.52
675,9574.3955
676,1714.7902
677,16163.346
678,8059.2163
679,18229.932
680,2771.2483
681,9951.887
682,18922.3
683,5142.5454
684,5752.256
685,21217.674
686,14334.875
687,9646.901
688,4925.66
689,24670.883
690,10775.343
691,5018.496
692,23186.68
693,30454.688
694,31615.125
695,4995.5327
696,9038.721
697,6543.166
698,16593.957
699,10036.359
700,6942.783
701,21463.352
702,7319.163
703,27554.596
704,3452.0286
705,11450.476
706,25141.83
707,3984.3845
708,11323.68
709,1277.6525
710,28345.242
711,5784.559
712,26700.355
713,7406.1646
714,30461.979
715,3672.5642
716,4565.295
717,22249.98
718,7374.6626
719,11991.6455
720,23275.523
721,34048.73
722,10194.483
723,18816.34
724,1519.5234
725,6527.321
726,4018.382
727,13761.662
728,8803.098
729,15090.691
730,3987.3464
731,8769.284
732,4823.022
733,15612.891
734,45540.332
735,35750.8
736,8540.366
737,19786.525
738,10225.187
739,5924.5166
740,23038.55
741,17817.736
742,16308.25
743,19150.037
744,19170.01
745,3579.583
746,3752.5283
747,8289.261
748,5023.2324
749,11328.876
750,14613.22
751,23623.818
752,17055.336
753,9168.921
754,2438.7205
755,6509.26
756,8714.887
757,6450.2666
758,4146.3745
759,37169.992
760,23278.277
761,13390.54
762,9479.714
763,28656.768
764,30869.81
765,29238.104
766,14444.805
767,7428.2725
768,4047.4578
769,25211.342
770,18492.002
771,2614.9856
772,17331.85
773,25733.264
774,19480.584
775,11207.445
776,8990.77
777,16453.416
778,21551.697
779,4174.5
780,27774.451
781,23874.393
782,36047.152
783,39410.047
784,10209.634
785,6250.971
786,8231.966
787,1783.0374
788,19904.936
789,10995.96
790,6627.402
791,19035.121
792,25604.936
793,26344.842
794,37020.098
795,22636.473
796,16161.573
797,8213.276
798,5107.0464
799,5070.409
800,28165.959
801,10985.478
802,36392.37
803,13222.4375
804,11451.6875
805,12561.108
806,3794.3154
807,948.9126
808,26186.701
809,12757.765
810,26370.732
811,16257.034
812,7668.227
813,15953.588
814,27118.021
815,7103.655
816,12894.38
817,13795.093
818,16646.836
819,9413.374
820,15163.78
821,14145.768
822,7515.158
823,5669.984
824,13073.939
825,20195.59
826,5489.984
827,21738.643
828,34536.12
829,9528.8545
830,6919.6377
831,25159.004
832,18161.193
833,18564.842
834,6394.1196
835,10780.627
836,2185.1099
837,33113.367
838,15122.835
839,28240.709
840,14269.972
841,18817.398
842,22480.986
843,21974.418
844,1462.5468
845,36097.965
846,8565.336
847,30952.295
848,5316.762
849,9220.997
850,3084.0518
851,17098.902
852,4896.906
853,6525.1294
854,3196.6924
855,4187.969
856,39151.598
857,3594.1663
858,27726.23
859,21659.195
860,26512.152
861,2815.8838
862,11167.848
863,15328.277
864,6599.539
865,6717.096
866,27925.37
867,38754.547
868,38205.402
869,11351.231
870,3545.145
871,29818.889
872,21163.352
873,4922.8047
874,7163.4077
875,12574.174
876,36067.582
877,23108.926
878,12663.994
879,27471.574
880,8091.7046
881,10730.536
882,26401.635
883,17300.47
884,13167.744
885,1489.8628
886,32802.44
887,3565.372
888,7747.9653
889,8072.9565
890,14875.956
891,33084.61
892,9336.468
893,20610.752
894,25688.0
895,10483.05
896,14920.373
897,32288.082
898,2753.1106
899,6690.8857
900,21959.898
901,12571.728
902,5946.415
903,22981.121
904,7827.966
905,35756.395
906,16399.54
907,12925.039
908,16455.865
909,18819.014
910,1855.6115
911,3641.62
912,26626.33
913,3376.6423
914,12895.696
915,18347.807
916,7547.0586
917,6271.001
918,7982.8657
919,12655.929
920,3863.3477
921,17147.193
922,7611.6074
923,37925.543
924,6280.483
925,3344.252
926,22636.062
927,50404.72
928,3531.3066
929,14142.477
930,5870.2627
931,2227.1345
932,46221.168
933,39586.527
934,13476.149
935,7964.841
936,2359.5505
937,12844.449
938,14612.133
939,22876.027
940,28382.436
941,5327.189
942,14511.111
943,20428.068
944,15416.832
945,4221.424
946,1933.557
947,14859.253
948,10678.804
949,10338.056
950,24035.572
951,2932.3657
952,12034.003
953,5574.593
954,32962.883
955,32260.072
956,4508.056
957,8110.5967
958,2005.8153
959,32919.746
960,4436.9136
961,16226.379
962,3297.4744
963,10655.475
964,6462.324
965,37396.168
966,21929.3
967,34442.312
968,11247.6875
969,3499.3218
970,19373.955
971,15666.978
972,14375.373
973,7209.071
974,25648.488
975,29956.734
976,6464.5747
977,12006.305
978,22526.658
979,15483.229
980,7718.16
981,38934.33
982,11157.085
983,24192.602
984,15065.77
985,12325.963
986,3037.8188
987,19874.943
988,17030.564
989,25559.555
990,8781.855
991,12559.6
992,12942.037
993,28319.166
994,24651.762
995,34802.617
996,8804.903
997,12464.609
998,22326.973
999,10159.327
1000,5319.1055
1001,3870.5852
1002,5419.9185
1003,11820.893
1004,31047.375
1005,26736.691
1006,22241.176
1007,25968.143
1008,14758.916
1009,26874.025
1010,28270.27
1011,19614.385
1012,13878.788
1013,25419.021
1014,15645.953
1015,10279.446
1016,26404.809
1017,31086.426
1018,9676.408
1019,6464.106
1020,20918.074
1021,11434.673
1022,6687.383
1023,11292.403
1024,29011.2
1025,37509.754
1026,21442.686
1027,10923.365
1028,25840.27
1029,11287.202
1030,12482.788
1031,5051.119
1032,11113.329
1033,7502.639
1034,22488.707
1035,15888.022
1036,5708.2188
1037,25855.824
1038,12351.052
1039,2403.12
1040,5681.477
1041,18981.062
1042,12502.424
1043,14197.507
1044,15343.401
1045,22954.463
1046,20973.09
1047,13670.745
1048,24277.473
1049,8878.049
1050,8985.678
1051,7084.5874
1052,4324.681
1053,36810.832
1054,23449.875
1055,11604.449
1056,8628.67
1057,16809.729
1058,22932.8
1059,8310.587
1060,31693.707
1061,7034.853
1062,5748.976
1063,7878.556
1064,34592.887
1065,14743.286
1066,24863.367
1067,5138.8677
1068,9285.8125
1069,16719.902
1070,14816.656
1071,12287.956
1072,21416.668
1073,8959.268
1074,3046.9324
1075,9656.144
1076,38870.92
1077,9697.048
1078,7823.0845
1079,7310.5537
1080,22610.105
1081,25776.297
1082,9354.384
1083,23228.732
1084,2267.427
1085,10801.324
1086,14812.559
1087,15903.41
1088,1589.836
1089,11745.193
1090,10072.954
1091,21456.762
1092,5704.485
1093,11471.922
1094,10115.624
1095,23089.121
1096,2564.4026
1097,6885.974
1098,12779.247
1099,25700.3
1100,23171.691
1101,5420.973
1102,16264.664
1103,43348.96
1104,29066.617
1105,6412.014
1106,19965.451
1107,14894.014
1108,11190.953
1109,16717.605
1110,22266.305
1111,32742.932
1112,7218.1045
1113,6900.5376
1114,29979.77
1115,11382.031
1116,31280.926
1117,12476.551
1118,11181.405
1119,8623.651
1120,19004.355
1121,3371.1453
1122,19608.549
1123,8823.608
1124,11477.613
1125,7355.625
1126,25845.912
1127,13190.746
1128,36562.14
1129,21870.525
1130,21437.145
1131,8746.472
1132,24527.984
1133,2983.5962
1134,6865.5127
1135,3867.9941
1136,32840.63
1137,29053.508
1138,7921.1353
1139,5963.336
1140,2414.9004
1141,6816.1978
1142,8117.136
1143,4451.951
1144,7350.6597
1145,1164.6245
1146,37410.582
1147,7128.5103
1148,10479.151
1149,20093.496
1150,25292.695
1151,29927.807
1152,29264.326
1153,22051.234
1154,3515.972
1155,19908.447
1156,16451.19
1157,21760.36
1158,6177.2085
1159,9664.141
1160,4007.2314
1161,7819.6826
1162,6114.6187
1163,30026.326
1164,5121.301
1165,2977.5425
1166,13447.313
1167,4921.6587
1168,14665.97
1169,1451.264
1170,7732.639
1171,12085.439
1172,9209.816
1173,7327.189
1174,18557.229
1175,25447.766
1176,29743.734
1177,9610.9375
1178,15287.209
1179,8042.9365
1180,15637.39
1181,30862.98
1182,16376.486
1183,8866.887
1184,23925.428
1185,6721.871
1186,36867.96
1187,31707.945
1188,4368.819
1189,27492.436
1190,21610.006
1191,9703.413
1192,6575.5996
1193,4980.0513
1194,6564.5703
1195,4306.86
1196,2971.195
1197,8585.588
1198,3062.3535
1199,15131.131
1200,9493.666
1201,26410.803
1202,40282.523
1203,3126.6003
1204,5387.436
1205,4707.9536
1206,12784.611
1207,7096.2734
1208,30156.99
1209,22416.607
1210,32290.484
1211,10411.119
1212,17215.18
1213,18198.488
1214,27324.854
1215,20635.316
1216,29676.979
1217,20584.074
1218,24755.096
1219,21259.887
1220,12186.916
1221,28486.977
1222,4610.2246
1223,22366.658
1224,3712.5505
1225,39783.715
1226,12040.639
1227,18679.467
1228,16630.334
1229,34810.85
1230,10281.682
1231,14741.753
1232,16311.454
1233,25241.295
1234,22833.023
1235,22340.393
1236,10454.872
1237,13337.263
1238,27226.498
1239,29728.988
1240,13601.219
1241,22509.777
1242,11666.372
1243,43261.695
1244,13851.97
1245,6135.78
1246,21616.293
1247,7271.8247
1248,5062.522
1249,15129.847
1250,3695.7065
1251,20584.703
1252,13146.299
1253,9221.604
1254,19335.45
1255,15829.322
1256,11915.727
1257,8860.825
1258,16326.317
1259,9547.021
1260,3526.1765
1261,25530.246
1262,4673.657
1263,28795.502
1264,18436.777
1265,3118.2659
1266,2752.27
1267,9271.405
1268,1139.8527
1269,24660.156
1270,15882.72
1271,7544.2446
1272,25137.467
1273,36141.094
1274,29634.78
1275,14108.957
1276,18833.02
1277,3702.3086
1278,6140.077
1279,40251.184
1280,8093.1787
1281,5396.9976
1282,20276.145
1283,8151.9414
1284,5527.121
1285,15671.61
1286,38397.098
1287,11505.562
1288,4134.289
1289,39969.832
1290,20900.307
1291,25386.195
1292,2285.986
1293,12149.442
1294,32934.664
1295,36650.883
1296,34922.344
1297,14244.571
1298,7795.0044
1299,6326.3145
1300,25563.992
1301,11282.197
1302,36368.465
1303,1831.5504
1304,7427.1675
1305,11058.369
1306,16392.332
1307,11067.391
1308,6110.013
1309,1294.3724
1310,3288.302
1311,3895.9375
1312,25961.084
1313,16351.422
1314,14544.421
1315,19321.697
1316,25550.902
1317,41276.812
1318,16448.334
1319,7617.7593
1320,7545.756
1321,15455.713
1322,23296.799
1323,25552.78
1324,17697.39
1325,31638.47
1326,9755.388
1327,18634.627
1328,25558.727
1329,8893.779
1330,27593.146
1331,28492.766
1332,5906.078
1333,13287.011
1334,12360.09
1335,11002.674
1336,8452.385
1337,17733.785
1338,38130.996
1339,2311.9448
1340,6836.0166
1341,6411.8794
1342,9242.454
1343,16062.566
1344,2292.4556
1345,6023.498
1346,1974.9268
1347,21663.225
1348,37522.85
1349,35704.223
1350,18252.2
1351,5050.1655
1352,22176.045
1353,19471.725
1354,22613.924
1355,6616.4873
1356,28808.63
1357,13978.499
1358,11889.775
1359,28423.014
1360,12720.599
1361,36169.06
1362,13712.636
1363,24688.678
1364,25816.4
1365,5890.1904
1366,16263.997
1367,9589.621
1368,10714.5
1369,20439.39
1370,6160.398
1371,10372.376
1372,22959.346
1373,34993.727
1374,2070.2551
1375,30627.906
1376,19650.746
1377,6822.806
1378,16760.615
1379,42282.293
1380,7873.4326
1381,17592.113
1382,4291.178
1383,20055.512
1384,12646.493
1385,16008.335
1386,5839.5415
1387,13162.445
1388,5733.6206
1389,23555.225
1390,2787.5994
1391,17864.648
1392,24801.082
1393,21556.467
1394,37599.652
1395,45554.23
1396,28991.008
1397,15293.231
1398,6980.379
1399,16320.853
1400,16167.23
1401,9948.29
1402,17925.938
1403,3760.2253
1404,27337.861
1405,17525.297
1406,5550.4307
1407,19488.055
1408,9469.366
1409,1118.5802
1410,6510.3833
1411,24725.555
1412,2903.7456
1413,16651.838
1414,25159.027
1415,2635.8062
1416,30032.883
1417,9908.925
1418,12650.341
1419,41744.863
1420,23781.29
1421,3073.2554
1422,15301.373
1423,4757.7534
1424,23855.592
1425,25328.639
1426,23354.06
1427,5450.4126
1428,5950.3867
1429,6893.1694
1430,6305.9155
1431,24018.111
1432,18141.406
1433,11037.885
1434,7535.9453
1435,13609.108
1436,4908.817
1437,32054.35
1438,7010.966
1439,13033.328
1440,9697.528
1441,5382.947
1442,37921.746
1443,4678.492
1444,9615.137
1445,16771.424
1446,16610.963
1447,4751.8525
1448,8373.476
1449,18457.959
1450,4311.982
1451,32428.28
1452,8310.904
1453,11050.567
1454,15499.718
1455,17583.19
1456,13191.815
1457,13982.02
1458,18116.44
1459,29385.621
1460,18568.967
1461,2013.0156
1462,8515.411
1463,10797.235
1464,7477.6562
1465,36350.332
1466,28151.082
1467,16344.967
1468,8312.427
1469,11991.84
1470,9494.372
1471,10964.866
1472,20855.229
1473,20536.053
1474,19020.82
1475,17698.842
1476,6562.141
1477,10489.961
1478,8652.975
1479,10463.78
1480,14057.125
1481,7136.1157
1482,21011.69
1483,3924.3745
1484,33700.984
1485,5685.321
1486,40825.918
1487,30597.252
1488,2888.3606
1489,4014.5583
1490,9510.686
1491,14290.278
1492,29085.195
1493,15396.76
1494,4987.063
1495,41751.633
1496,3845.7207
1497,25071.338
1498,3107.5662
1499,5267.7964
1500,11435.469
1501,35247.043
1502,24100.395
1503,31390.783
1504,15735.172
1505,8034.265
1506,19490.861
1507,5770.308
1508,12722.285
1509,15657.507
1510,8202.653
1511,9173.819
1512,7115.3047
1513,10239.523
1514,3933.8872
1515,22361.197
1516,7732.5728
1517,12911.929
1518,9409.361
1519,12200.232
1520,12801.388
1521,18863.111
1522,3835.9746
1523,13530.808
1524,25340.043
1525,16937.344
1526,9479.523
1527,5914.9854
1528,13749.619
1529,10711.874
1530,6049.3213
1531,6192.151
1532,3139.7937
1533,8907.361
1534,23209.998
1535,7247.168
1536,5686.091
1537,27882.656
1538,12404.624
1539,19571.256
1540,5181.9873
1541,26900.104
1542,5667.0967
1543,32995.527
1544,8297.551
1545,12513.972
1546,8947.372
1547,8422.384
1548,8775.919
1549,20627.742
1550,9854.844
1551,10469.301
1552,9046.699
1553,32158.182
1554,9027.185
1555,11035.99
1556,11185.682
1557,6434.585
1558,10319.24
1559,28373.803
1560,11388.471
1561,1139.0239
1562,12873.11
1563,3019.1982
1564,24983.451
1565,29710.395
1566,31106.236
1567,2178.113
1568,8528.025
1569,3078.7634
1570,8086.157
1571,9523.5205
1572,9501.075
1573,12576.404
1574,1866.1462
1575,33947.31
1576,23259.39
1577,13102.15
1578,3883.8777
1579,6650.4956
1580,11915.522
1581,4113.7617
1582,25076.67
1583,8981.805
1584,19940.637
1585,5207.0186
1586,8327.139
1587,3039.0623
1588,16108.959
1589,13696.572
1590,22345.975
1591,11811.246
1592,19637.258
1593,18863.254
1594,18781.002
1595,22530.246
1596,5084.4834
1597,17976.615
1598,21557.453
1599,17184.963
1600,5733.8887
1601,5118.605
1602,4845.8857
1603,21185.848
1604,16489.47
1605,11323.097
1606,38579.492
1607,11131.702
1608,5257.546
1609,3059.4219
1610,23267.312
1611,5098.626
1612,14971.29
1613,20738.799
1614,16990.703
1615,16206.181
1616,31539.535
1617,27041.678
1618,19506.148
1619,5723.8013
1620,6081.024
1621,13634.884
1622,9489.528
1623,17443.504
1624,4839.4277
1625,3592.658
1626,26695.645
1627,17241.19
1628,21861.08
1629,23347.87
1630,22746.387
1631,20094.627
1632,12196.637
1633,26638.016
1634,6478.185
1635,17716.61
1636,20229.71
1637,14447.919
1638,8910.692
1639,19153.107
1640,26721.143
1641,30103.771
1642,9362.936
1643,36924.754
1644,9987.944
1645,16327.501
1646,17798.986
1647,36246.44
1648,19672.086
1649,22466.477
1650,13943.919
1651,23949.695
1652,11352.553
1653,17805.879
1654,2732.6892
1655,18615.832
1656,4672.908
1657,16737.197
1658,30108.078
1659,5918.7104
1660,8150.6895
1661,39946.055
1662,30199.846
1663,8545.336
1664,11180.435
1665,13071.683
1666,9196.07
1667,5078.037
1668,3802.7256
1669,19318.363
1670,27437.482
1671,7230.1216
1672,27214.064
1673,12505.62
1674,16423.645
1675,29332.842
1676,3978.6304
1677,4520.919
1678,17515.17
1679,6960.002
1680,8495.9
1681,24176.94
1682,5573.0615
1683,6760.05
1684,22015.889
1685,27830.902
1686,30644.824
1687,7627.509
1688,13650.889
1689,18306.348
1690,35032.96
1691,17475.242
1692,1472.4678
1693,22317.605
1694,6832.1904
1695,15077.269
1696,35922.098
1697,19896.508
1698,27084.344
1699,8701.249
1700,9768.413
1701,26219.338
1702,7934.209
1703,6491.4404
1704,32605.168
1705,6912.131
1706,19514.93
1707,4133.4253
1708,2774.1235
1709,39751.664
1710,22546.475
1711,13193.716
1712,3942.05
1713,19716.582
1714,6269.3086
1715,8924.403
1716,26523.988
1717,31639.738
1718,8119.738
1719,12741.422
1720,9030.302
1721,11594.139
1722,14956.762
1723,2999.8904
1724,3950.4749
1725,15815.545
1726,11542.767
1727,2569.1262
1728,27469.111
1729,30618.357
1730,8346.357
1731,8648.247
1732,4660.898
1733,17096.18
1734,13408.943
1735,28140.023
1736,14816.035
1737,28246.527
1738,17110.828
1739,21201.977
1740,13314.449
1741,16128.113
1742,10726.556
1743,1420.8236
1744,2010.3783
1745,7382.432
1746,17566.428
1747,12481.383
1748,8126.827
1749,39457.055
1750,5710.4355
1751,17940.254
1752,9381.707
1753,8365.365
1754,5239.563
1755,8416.481
1756,21747.145
1757,22647.94
1758,6866.613
1759,28316.602
1760,11021.884
1761,8436.525
1762,2233.5686
1763,3061.6875
1764,9964.861
1765,31653.107
1766,17940.406
1767,31143.223
1768,15713.307
1769,10596.8955
1770,25123.66
1771,39111.55
1772,10210.549
1773,4587.729
1774,1907.3062
1775,23087.426
1776,2619.9648
1777,40304.617
1778,8817.458
1779,11495.569
1780,9344.005
1781,16339.979
1782,11444.918
1783,27199.715
1784,28624.945
1785,23711.443
1786,35553.457
1787,8455.513
1788,3281.408
1789,6255.039
1790,2693.1064
1791,10399.746
1792,37040.086
1793,11323.637
1794,3884.2002
1795,4108.7026
1796,18147.463
1797,22677.334
1798,6705.7593
1799,22298.67
1800,18797.775
1801,23160.645
1802,6019.8794
1803,19130.797
1804,8682.612
1805,33720.66
1806,3665.501
1807,5332.644
1808,14550.581
1809,4099.01
1810,16364.651
1811,3615.1453
1812,22674.002
1813,7625.5737
1814,10671.798
1815,33633.816
1816,34107.492
1817,35402.08
1818,9237.89
1819,7210.955
1820,14269.972
1821,16420.637
1822,28762.566
1823,10934.111
1824,16945.066
1825,27914.797
1826,24908.178
1827,10089.954
1828,28908.732
1829,4135.472
1830,6155.1177
